source,author,title,description,content,publishedAt,url,provider,query_type,language,fetched_at
Times of India,,How planning and development of Mumbai can involve citizens - Times of India,How planning and development of Mumbai can involve citizens  Times of India,How planning and development of Mumbai can involve citizens  Times of India,"Fri, 02 Jun 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMizgFBVV95cUxNR19KX0kyUXdqWGxqdnFURm5LNW52MmprZTBDc09JMVVzUVNsamNRUEF3N3pXVmlXTmQ0V2hocEJKOFlncFVTeWg2YTFVS3cyckowaGVpcHZjUkRRVmFfVEE5NGtuSlhCZFVfSHU4Q05hNW0zbng2Qm1zM1FmOFE3c2piZW9EcWZjX0VWc1MyX1hFU0tFRzliaWVvaWRGczJUWWw4VWZLeTdTb2xfYnFmQmZtN2VTdmIwM0NTOVVEb0VFZTdUNW5hdXZLSGRJQdIB0wFBVV95cUxPNVNmSmZubzJ5b2lNQXlhOWFXOXNCNTY3TlVEOUhScHZKVVRtYXR0LTNfRTI3Qms0RUpRRDJiWmNnQktjc2VxNXc3MEE2Y3NXa0tPMWpWeGl4enZPREVPRTctbENXTHd3aTRidmJGaVdxczFydFljNHQ3YjR3d3Q2czNIVHk4aEljQXZ6TWFZRF9zZjBFdnJhQWZLNXVwcEMyY3d6bEwxZ0VlZmpsNWQybkRla1ZLa055VkUzaXhnbHJFR1ZSRWQ1alV3WWdrQXZyMU9r?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
timesproperty,,Maharashtra's Smart Cities for Living: Ideal Living - timesproperty,Maharashtra's Smart Cities for Living: Ideal Living  timesproperty,Maharashtra's Smart Cities for Living: Ideal Living  timesproperty,"Fri, 29 Sep 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMihAFBVV95cUxPakRlOEliWjI0T0Q1VzY1WXBQZmJ3RlZqazZ3bzVYa0NuWlFhRzYtV3Zhb3lZd3dBRTZxR1RFb0UyVnBqMTJJelpuaHFaLWJpdU5McHF4MmxmcUw3MGdwdXpxdFd4enBXbnh1RDFnUnhkVE84eGtsMzQyMEdLZFYtUnMtVFo?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Mongabay-India,,Indian cities witness a growing momentum for climate action - Mongabay-India,Indian cities witness a growing momentum for climate action  Mongabay-India,Indian cities witness a growing momentum for climate action  Mongabay-India,"Fri, 06 Sep 2024 07:00:00 GMT",https://news.google.com/rss/articles/CBMimwFBVV95cUxOdm12bExnOFpzdVJZbmgwVS00V3k0MVBNUkphVXljc0lUdkVqWjZweGJqYkxHNnhhMVcyU01wdWxHU0xCY2ZqZXBhRDJoeDZCU0s2NUJvQUdTRTlESjNkdGRDZkF6VUJQQjFMQnRRdTlCZ2lBTmY4TkZlODZBNW1nSDdaVmJ2QjlPNzRHYURnam1fbmhtSVY1Wm0wQQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
The Indian Express,,How Maharashtra is reforming its urban governance model - The Indian Express,How Maharashtra is reforming its urban governance model  The Indian Express,How Maharashtra is reforming its urban governance model  The Indian Express,"Fri, 05 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMitAFBVV95cUxOV2xuRlk3Y2tRR29ZaHJQd1M0ZW8tWGdKbTVINzk3RDVhR1d0REFGdmlmSlcycmk1SDNEYVdvVktmRFZpZ2JjdndDYlJWbE16X1JaTlF2YVk1MFlwTUNDR3Yzb0xpT0lxZ1hhNlhpR01vZEFaNUwtQWR3dnNwdEZYSlZaZ0d4NnZ1R0xtQ0lDNTJWOTRaT1hEWkIyUDJXOUVKV0RQVTFNX3FrWkxCVU9YVTc2STLSAbsBQVVfeXFMTllGVXBoTUNmYlo5S1NvRXNBZll3QlQtYXBqdlUtdTlUQ1VLV0NMT01LQTg5Wl9uaFF0YnV3ZmJtNmllNUY4eEZHcktLc0N2UHlpLXF1SlhNdkcyV2tqUkpVOWNWMlpIcVAtRTN2c3hLU05sRFNfcXBXQzB1R2l0ZjYteVM3a28zWnd5SE85Zy02VUY3ZWphaUptUFgwQVpmcTFacENodzI0RkgwNkNZSTFMU0plR05pRXRpSQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Hindustan Times,,Urban planning must focus on land for public purposes: Author Vidyadhar Phatak | Latest News India - Hindustan Times,Urban planning must focus on land for public purposes: Author Vidyadhar Phatak | Latest News India  Hindustan Times,Urban planning must focus on land for public purposes: Author Vidyadhar Phatak | Latest News India  Hindustan Times,"Wed, 22 May 2024 07:00:00 GMT",https://news.google.com/rss/articles/CBMi1wFBVV95cUxQY3JzWUF6NTNHNkJrbnpma0tlV3ZSNlRYMWZYRGVpQ2Zsd0lFTWItWnhvR3ZDSmt0YnRRTW5LaGRpbWhyWTZmV2xsTWREVGx0d2ZlUGhyd01CdkkzVmxTZVRFOFpvVzg0aWhXb3ZSQS1QNnE3OEdzckN3MDEySEsyZVp5YlFHMmIzckd0dXBuTWR3VTRpOERxUzVxZEtzeHo3dFdpT18zWUl0MUFOSGtlall1MVhFWVpVcUtTYm5JQS1QdXlIUEk5dlFGTkc4dTI3ejhOYXdGZ9IB3AFBVV95cUxNcDJnN1ZhNUxoMjdPLS1DX3FwbXY3eGwyNjAta21pbUVjMTBvUWZReFhiTjV6SVZBcnh0R2poS21FNzFIQ2UySmE2TFlkVE00VjFIXzhCeHFxeTdOU2FmbHNBZ015bWJOcm5uY0s3M3ZDcENGV1g1OXZOZzNfcFY1ai1MNzZ6OEk5MWFJTGplWmNQX0piUklBNnFhek1Dd2w3QmlfbTFlaHRPbXRmZS1jb1QwLTBQMWRtLWlteGZrUUV1bEdMZllDUGVsWGtSOVVpLUJYb2ltNlB2N2gw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
The New Indian Express,,"Russian partners likely to put some
muscle into India’s smart city projects - The New Indian Express","Russian partners likely to put some
muscle into India’s smart city projects  The New Indian Express","Russian partners likely to put some
muscle into India’s smart city projects  The New Indian Express","Fri, 19 Jan 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMixAFBVV95cUxNZnVoOXpwTXltTUNiOHk2VFpZdW9VSmxqbmZZX1pzYVBmN18ySXBUenBYcVpzUFhMZFFDNXQyRXhGVHA5Y3hraXgwUW9yUVZWY1U3RUVWXzA1b3RFWGRDSDI2UHdBQWVfaDNWSVlTYVlhLXNGSXUwaHUxOGxScDRnTWdQVHkxTUZsN0c4SkdjeHlkM2dnSHEzZms0Q3ExdnRzakxDaEluZ004Wk0zZXFtaTFVQlV1ZHY4WnZDYW1JeE5Ld3NL0gHSAUFVX3lxTFBNWFhRMFp4LTI3QzVSUGVKXzhqTTVQMWdXMnUtYl82Q0V5QTRmYVRMMDdFa2pyeGZzdzBxcWxyVElLaU1Fczg5TjFWY2JyNzVOUlltOVNYbXdDRTZmdXJlVVp1clJDb1ZwSHYxMUlQcUFRRnlkM2JrZWp4d1IyMGxkZ3dHZnZ0bTczY3pTbno4RDUzYzFmZ3pjN3cyVEVHV0p0Y3hzNE9XWFYzYTFpZXBEc1FsSzRkQUprWXBvWDNLUnhMQ1hDa01xOVBRSHUteWJXUQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
thehitavada.com,,State notifies UDC to preserve aesthetic values of local culture - thehitavada.com,State notifies UDC to preserve aesthetic values of local culture  thehitavada.com,State notifies UDC to preserve aesthetic values of local culture  thehitavada.com,"Sat, 05 Apr 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMisgFBVV95cUxPU2x1eU41V3ByVl95Z05ubnNoUnpxbk9KbzhDel80TmlGc1NBZjJRNTRYZXhYc2llWkpFS1h4VVJtUXktUTgxbDJHVDEwZThKN1phOHFRZWpsNk9Gbmk2dE1weHBNWE45Rk94RktRcDlsTFBWekdDS1hVODVBWHYzOUsyRmlZdFZpZ3lZSjVJdG1PX0gzcnhnYW0xbGdOZnVXaGJ0WmhTTlVmTWxpaTc5VEl30gG3AUFVX3lxTE5MQVRXV2xMdHRCWDY1RGM1Y3FjWWlxXzE2S0FRREJpTWRUVmxacG10R01COWY2UDkzems0QmNva05MTnRnRERULTktbWhZS3BDRmQyT2NDVlZLTUlBNnZNbUJyV3hfSGNQVTMzc2FTWDhLb21PcXlObUNQbzgwdjRFUWcyY19rUDd6bjdLaEhWd3FqRjFWMkhpeVdiNkktQWhiN3I4UXlUU0ppOU85MzhMZk9YNlVyaw?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
ET Infra,,Dighi Industrial Smart City to help Maha achieve $1 trillion economy target - ET Infra,Dighi Industrial Smart City to help Maha achieve $1 trillion economy target  ET Infra,Dighi Industrial Smart City to help Maha achieve $1 trillion economy target  ET Infra,"Thu, 29 Aug 2024 07:00:00 GMT",https://news.google.com/rss/articles/CBMi6AFBVV95cUxQcE9fT2ZxRUVkdGNnOVNiTnJmSFV0czYtQzNBYjBaUkJwcHNlMUtKWld2MWViRTYtLW85aHg3Q3gxQ2hKTTY5QUhLOEhYbDNTM1A1RUtRZ3ZwdF9RNVkyRUI4dXVBUUVrcmFmSk44NDdlZE1wYWs3a3gwVWpCWXJ0RkdIdGV1ZEhTUC13TzRRLUNWcUhSUVRLNVVDUGp0SzlzY3VlTWowbGJZWjg0SW10cXdpMUFzZDloOVZra0xsRHpVd2FjRUk0S3hmT3dWZEdNcHBVaEJQTmdmYS1WUlFoQndBNUpDRnZ50gHuAUFVX3lxTE1FTTJLcUttTXg3VmNiZjFqb1h0N1dIMWFfcXc5T1FfcVhiTlVGV20xVGJOZVFWN3U5U0dvTHRsOGRHVzZRb2hkU2NtNVJ5MmRldzRrOHM2a25ZMklTc2xNSkg0VGdRM3U5XzVjQ3lUWHlaWlF2TmNxdy1GSUotQWRoRFppTjVTS3h2eTdBU1NXVEQ0ZUVOd0dOMnAwNnpQYkFPSXZFNUxsakp4VndBdHRWNVdQT1VCUFZxcG5uSVpCdWhwb2pRTnpETEZnY0ZscmhyVFhPd3g3VzZ4cTE4SVNSOW5pVlJyeUJjTmZDMUE?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
policycircle.org,,City planning: India must focus on sustainable urban development | Policy Circle - policycircle.org,City planning: India must focus on sustainable urban development | Policy Circle  policycircle.org,City planning: India must focus on sustainable urban development | Policy Circle  policycircle.org,"Tue, 16 May 2023 07:00:00 GMT",https://news.google.com/rss/articles/CBMidkFVX3lxTE5iRW04eS1xOFhkVnBWR3R0VU9LMmxyOUYxeHRCdnVrVFZUdFRfbGRRMTJTbmhCbklDZVl3dURKSzhLbERjamgtSWlQb2wxR0lXbkp0Ni1sSUkxSTk3WGZBd1JnM0ZQWmJtR3BxRkhNRDNyRjBuV3fSAXtBVV95cUxNSXl0eE9sWFRWQ2d3a3Bad1k4WS1jeW9RQ3I1ZnljYW1GOFF5Q2pXckpJaWJkU3A0UVNxNXNXSjhER0dwVXRJbkQxbURqcWQwUnczSmFnMW9PLUVJUGN1dzVaZUxteGZBOFBOTTJWWjZzcWNzTUlmRlZvYkk?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Times of India,,"Draft DP: City Expands, Areas Under Other Bodies Kept Out - Times of India","Draft DP: City Expands, Areas Under Other Bodies Kept Out  Times of India","Draft DP: City Expands, Areas Under Other Bodies Kept Out  Times of India","Wed, 18 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiyAFBVV95cUxNZlVGU09BdXhneTgtTmowTXYwZF9IY2RUbndnVTNPN1lCaUtPbjZFZ3ViVXdYd1NxbmFsYXhjVlA1Zl82emhFalRpRGt0ZWltVEZMNF9kdGs2ZUxhcEEtS19yRS1KNWl0RnViNjJDSmZyeGxFUDdodlE1YnhzRkViNGE4dVlVTnhpSkZNOGYzSEhvXy1WNWF2QnBLM053MXp6MnB2SzRITnR2QVhFanZjTEJyVXRnaUNrM3FaS3VSZEJtTmo1SkNDZ9IBzgFBVV95cUxOQm84OHRJRWhzX2Z4NVkwWkdnREdYT3Jmb05zamU0RkFoUHlKVk1HQWQ1aDluelJWcnpQS3I1Rkp3dVlMb0k2eVBsN25hTnQ4c21kdmV5TmNtYjlEbzQ3Yk4yTEQxUjlTdm1hSEpkbFNQUXpRUjZ4Njl1Ylg5UUJ1Q1dsYXZOelJFYlNONlVjNGc1V1NUUlhabmVZVElscU1nNFV0V0JhdUdscEhzZExtTUpmS3VMbzVGYmhwTWZUaVpOZlRybWp6VjRURk1mQQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
TheCityFix,,"Decoding Subnational Climate Budgeting in Maharashtra, India - TheCityFix","Decoding Subnational Climate Budgeting in Maharashtra, India  TheCityFix","Decoding Subnational Climate Budgeting in Maharashtra, India  TheCityFix","Wed, 04 Dec 2024 08:00:00 GMT",https://news.google.com/rss/articles/CBMikgFBVV95cUxQQ2ZNQkRFVnBJWExnOTlvbV9xeUdWeGdHSlFZUGpoTERDcnlVY2kwM0ZHaDA0XzJtZFA5Yzd3VGdFMGJfcHJOUGp2UHdtRlduUnBFMW8wZHoycE56Mm1OZERBbmZGdmw0VjJydUlrR1RMM2NwWFMzSlhoY0hjRmVxZlg3cDdiMEp1VHZEVTkyUkdjUQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
International Council on Clean Transportation,,Maharashtra’s potential to advance transport decarbonization and clean air through low-emission zones - International Council on Clean Transportation,Maharashtra’s potential to advance transport decarbonization and clean air through low-emission zones  International Council on Clean Transportation,Maharashtra’s potential to advance transport decarbonization and clean air through low-emission zones  International Council on Clean Transportation,"Tue, 20 Aug 2024 07:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxObWI2VjdLbmxVMnY1R1BQQk9OOEdXVkFyMV84Q0hpeVVIUTUzLXJvWjFMYVF0R0U1QThoYnZRbUdPTUdLaEhYcUZaN0NmVFZPZUxUZkZkeU1lcDNVaUoxSWRSeWQ1aUNPX1AtUW9yZjhmSHJfdmlrR1ZLVWp2NFJXZDlOVGNkTkxuYlNLYU55SGJCT1dQSzdzRXhGaWlVeTlJNzRtalFFb0pOWFJRZjZrWg?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Swarajyamag,,Maharashtra Government Greenlights 'Third Mumbai': A New City Project For Sustainable Urban Development - Swarajyamag,Maharashtra Government Greenlights 'Third Mumbai': A New City Project For Sustainable Urban Development  Swarajyamag,Maharashtra Government Greenlights 'Third Mumbai': A New City Project For Sustainable Urban Development  Swarajyamag,"Tue, 19 Dec 2023 08:00:00 GMT",https://news.google.com/rss/articles/CBMixwFBVV95cUxPVmlDcXZZYmJoOEVoMGNnZ0d4UjhNeUlrREtxN21kZU1uMWJLcXU5TDlfRDAtdjQzbU02YlYxQmlmSDlJajhIWm5NY0cxVHV0eEJheWFGci1paF9HMGdxNXpDNEVhcE41cTdZSDRYNDNlZDRPOVFaTU1abTFRZnBuaFlYcFhBbktaTFR3b216aGJYVWNmTlVQM1dWaWM0VUZlc2pkQzRhVEk1cVByNWZycFlMR2xseG9Oa0VWdWZpZUFGMnJjRmVF0gHXAUFVX3lxTE1zZHQ2TjJMSlBqNXBKNWNMTkloWHBFSllDT1NLcjhnSDdNRENibHFvNWlJQ1Bha0tXcFBVa0s1bEdldFFoVVNKeENjekNGYmNUUjlwM0RWMkltMTBLU1VmdFlhRkRoQ0ZQbEJWNGZrV244eVF5S1RIYmFpd0pkZUpZb3dRLVprRGNnOFBrODBlTjJ5SXBvMWJHaU9Fa2kwTjR3c0lhb095dGE0cWpkRERqN1ExMTI1dExNTGdnNzNyNEoweERwUUpyTHUtZE50MjBXRktzYko4?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
ETV Bharat,,Exclusive | Urban Flooding Expose Loopholes In India's Smart City Mission - ETV Bharat,Exclusive | Urban Flooding Expose Loopholes In India's Smart City Mission  ETV Bharat,Exclusive | Urban Flooding Expose Loopholes In India's Smart City Mission  ETV Bharat,"Wed, 04 Jun 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMisgFBVV95cUxOb2l3V0ZQbGsxVUxLS2I0OEdPa21paXBYN1ltdDZCZ2lHaUdDREt0S2hNaV9sajhzRjFuQlhjLWx0MUcyQmZPbnh5MXRSZDBKMDdFczRsMFBLODRSazFxdzhic21STFY2U0dVQkhNR0RRMW5fbzRFTmZDYk1mWk9mREFQemh1VERwczZ6U1IxZ2t0RUJRVEE5SHNWTWxBR0EzNVlENGkzWkNpbUEteWQzdnhn0gG3AUFVX3lxTE1TbzN4Z3lBWF92ZXRjRHNXTGkzbjZndDZwWHgtajVQbXJscTdTbERKSmJUNHRvdXkzSDdtb0JLWHV4d3cyVVRuMlBMTXJGWkxaRFF1U2ItNFROTGJTeDV3N2dNdFVGR09oOVVCMnVHd0RUVmlmOVV2NVRYd280aTRoOGczWTB3YTRBVE1fbDJZbGdNTXJsWmdrYThtdW84VVpYYi1mWlB4SkhfNU0wQXNqU0JiM0syTQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
The Indian Express,,"Smart City initiative: Guidelines issued, Pune eyes spot in top 10 cities’ list in Maharashtra - The Indian Express","Smart City initiative: Guidelines issued, Pune eyes spot in top 10 cities’ list in Maharashtra  The Indian Express","Smart City initiative: Guidelines issued, Pune eyes spot in top 10 cities’ list in Maharashtra  The Indian Express","Fri, 03 Jul 2015 07:00:00 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxNTmt4OVptMzZOOHViSVNxTUlwSjI4cHNDUzNjc04zbkdiNmpqcTBjdE82TXBSeUJ5VlBVUXJTNV9sUUZuelZXbnQwLWgwRWtBOXpCT08xc3JqT2tkbDFwZkYta1ZEeTBLZFhhSjRmX2FoNnRmZHp3UFMtTGxRdGdBem9yZWpGTUxvUXBXUUtKel90RTBuQkpocHNKbkN1Z21pWnRxU0ljZEFPMDFLTFdLN085OFAyMDNnQUpvZVp5MVIyY2dDUHlRa3hsMXB4TjBzNkE4btIB2wFBVV95cUxQM19Cb3c2Z1VYeDhUelJpcTZpcGo5cGN1Tm9lSy1OR1JfODdSc3JNYWxWQ0s0OE5WS3pyQ0c5Z2VyQi1SZW9ZUFAzOGpWTGVEb0xLbFFqWFM4X3FRdVhfQ0s2blozUzNYWC10NzFQUEtXU0ctcTBVRHdaTVJIdi1ub3NGQjU0S0RST0pIREx2eVhGS2FjNnZwWE1oRTkwRDRVM0RXRk1XYXJyTndpQ2Zaemo0OTU0TzZ4Q19qRExsZVN3TmlJMzRKSXNSV1JheGpIVmJqM1RPMy1IdXM?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Business Standard,,Maharashtra civic bodies say no to smart city project - Business Standard,Maharashtra civic bodies say no to smart city project  Business Standard,Maharashtra civic bodies say no to smart city project  Business Standard,"Sun, 13 Dec 2015 08:00:00 GMT",https://news.google.com/rss/articles/CBMi1wFBVV95cUxNM3JveGlmdTN0WE9OSFpiVGhxOG5CbDlJM3ZxcW1sZEVIbjU5S2M3UnpXWWJROXphT0otdGw4ckV6c29vcDRKQ2ZpVl90d29QeWhTSnRTUi1zU3BOX05vM1VpNnlXN0QteTlkNEg5UkJJTnJ6eDlLOS1sZFBiTzFwR0RCc2JsQ1IxMVU1NkJUUkhBNGlFRE91WUZoeVdyblRTMUpiTzlsSGx2QUNuT2Z0RTBpY0VJZTlhR280ckREa2VtZ214VVhWN3lYeTNuZExWb2syNEltMNIB3AFBVV95cUxNVVFDd0duVHNsZ0VQVllVbkotN2RNamVueUdIM3pSdEtpVDhIb3llSmRoMkUxQWswWmVneXN3ZDcwUndkMmVoLUl5eWZ3QXhYRDlKSzJ6SDJDeTV2V2gxYlRYUGVHaEpiSU1MZ1RCd3RaTTdwWmRzazdNdnZ1VnBsODJaVUlqRE91TllGTURfMEtaaVIzUW9ndEtpVUZnSEJEWFQ0MlBiUlBZODNXNXEtXzNYcFhpOHkzUHBsUzBoMHB2OGJ3RVlEeWtHdW9yTXhqSlIzLWctOEhQQXJz?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Business Standard,,How Automated Compliance Checking is Shaping Smart Cities - Business Standard,How Automated Compliance Checking is Shaping Smart Cities  Business Standard,How Automated Compliance Checking is Shaping Smart Cities  Business Standard,"Mon, 30 Sep 2024 07:00:00 GMT",https://news.google.com/rss/articles/CBMi1AFBVV95cUxPT0c2Nm1WRG1sYmFIeUFNdE8xYVk3cXdwbDk3V2x4enlZVlZMOWlZOHJxdVl5cGhocmlhZGFuVGhrN21nQ1dpUjFYQ21fWTRIbm9jX09ZZkpMZkpoS0xSQm9zNmVQUVhZcUh3NjhCWkRydktjaERrbnpJYU4yeHJULVBHMTRCcGwwZlliTGp5S1hnTXJwUXdqZWV6b0lGZzlFcnVZTERiUVJsa3hOUFVKVS1VRXd3NGI1UUwxRnR0c0FxTmZyQ3NJem5WUVNzSTBBVXhxOdIB2gFBVV95cUxOSHl6SmFucEpZbnVQV2ctMEQ4Q0ozYUNCcy1ZT0FLTEhzT1MyRXFnTE51ZU54eDBNckVuVlEtVEE3V05Rd0RwZ0tUdUoybnJSQkp4eWlKdlkydXZ2Um92U1EtazJhbks5dVFXQW9menZmRVRCRE1UM0xwYUVJYUtERHBET1hJV1NqS1lsOE5jdEFiTVk2VXU3MTN0LUJsbTQtQU1wdXNzX2xmbXJYZWFMZlJYNVVHbDh5MlhxZUxCcDFFUkYtTVpYOGQweGlsRzlkekhYWnUyeGkzQQ?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
The Indian Express,,"Maharashtra CM Eknath Shinde launches NITI Aayog master plan, aims at GDP boost from Rs 12 lakh to Rs 25 lakh - The Indian Express","Maharashtra CM Eknath Shinde launches NITI Aayog master plan, aims at GDP boost from Rs 12 lakh to Rs 25 lakh  The Indian Express","Maharashtra CM Eknath Shinde launches NITI Aayog master plan, aims at GDP boost from Rs 12 lakh to Rs 25 lakh  The Indian Express","Fri, 13 Sep 2024 07:00:00 GMT",https://news.google.com/rss/articles/CBMi6gFBVV95cUxOeTJva3l6bUtnanNlRTVGUnk3cjBERGQyN0M2SVZWc3I0N3pzSWJ1bDNUOURYT0tDUnUyN2NrQTlfR2tZR0Y2Y2ZueXFIbm5tTmJ1Sm95dVE3ZFY0WkZ6Y3dvaHU0T0xNM29QN0lQaDZjbWdEV3RZeEtKdDhTdDhiN3ZQZWZxLTRqVV9XOE4zXzNxbThGbWJjRVBqaGFRRDN1d3ktSVFHYXRwaW14dzNIZ0xmVUF1eEdwMlh3UVZNbngxclRpSjh2OVZPamRSb0RsQ0VvUkZTUFpQZkdNeVlvZDRZakJLT0Y0SFHSAfABQVVfeXFMTW5FQkpROEo4eFlnSUFQS2tVajZBcmtoRmNVTXNHaGh4SGNnMUE5NHlfbkpkbnNJTEtHRWRuSlphYVJ5Uk5ac25EYUtqMjdTU2JJTDAwZllBLUlyTWc4Z1Z5WldKdTExMzFtclQtY0lGdkZ1bWlTX1dDeFdqV3dDeV9RR1hrWjBMSmFGdjJnTVZnaVVXeVBLYWsyYUFacG9OZHRFVmluVzF5b1R4bG5LVmxGWlFSRTU0Nlp0OFRTb0p0TVlhRUJ0ay13SWpwaWFBaTliN0Q0b0lXQUNvMVJsRnJQZzZvbTFtVkRENjRvMlBo?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
Times of India,,Andhra Pradesh: ‘Smart’ cities up against unplanned urban growth - Times of India,Andhra Pradesh: ‘Smart’ cities up against unplanned urban growth  Times of India,Andhra Pradesh: ‘Smart’ cities up against unplanned urban growth  Times of India,"Tue, 30 Nov 2021 08:00:00 GMT",https://news.google.com/rss/articles/CBMiwAFBVV95cUxNZFFtNmwtWFZSQ1lWbi1RZWJPNWVHTnFvdHppZEtUNWZvT25KZDlMMzlVdGx5cnBlVmtfSWZaVTJLOENlVnZFR0lGVkJOVlRqYUlVdnpnZHo1cW52d1hlZ1lxeW8tR3pkWGRoNmRTU0hWUjkxTW9CVXhlRUYxazI5dDcyRzYzbERaUGhOSjVaMGFpS0EyVjAySkpzWUNDSXFPa0RYdWxfTUFaV2lySFR3MjBzSWJQSUJTeTVIaUpaWXLSAcYBQVVfeXFMUGNBOTNEdjRVYjVTT0hjU09qbTdYVGQ3bmtpU1R5U2ZVNEh6Uy1kOEtPaWZ0amU3LTg5cUpFU2dIRHdlWUhCQ3B2bFV3di11NGFXcWVyWDlKdS1xeXdyQ0NPWnI5TUpQU2ZsOEdNNVg1RHdKMUFsQTNnQmNoVkVlWHBBalBLOWhHSVBEdUVjaHFaREVNTWJqczlidUN6WHM3NWRIMHJHdW5xUG9oMW1pN3NKYTJhSDU2cWhTM0c2d3c5bVh1OWp3?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
The Indian Express,,Maharashtra to have its own smart cities scheme - The Indian Express,Maharashtra to have its own smart cities scheme  The Indian Express,Maharashtra to have its own smart cities scheme  The Indian Express,"Tue, 18 Aug 2015 07:00:00 GMT",https://news.google.com/rss/articles/CBMinAFBVV95cUxOV3JjMGhid1pZUHRtSlFNbmduU1ZsT2RIRmxGUl80UEJKdVkzMDA0dmk0RC12MHpoVHdYa3ZkWU43Q1RwMk8xdXF2bG1YYk52eXZibWE5d2xYM3FzNm1VUTFGLVl3RmJsQzdMN004QjJVTFQ1dFlQMXdqVXFnYTJsemVuZG1ZQlRYREI0SFI1WW1GdDZUM1Ruakh5T2jSAaMBQVVfeXFMTVNvN0xOS2dCT3kzYW51d1R3RS1FOF9lUnNZMFZIaUlRa1RDa25rNlVNUzl3cVUxSHlnRzQ5eFlXU0xWT0tybmJKSXZjR2doMjRKdnU3enUxSmRiQXdDUGJPS2VtVWpaY2hreEpyTUJ3RThEb0o3akVkMkNtZjN0NGlXS1EydGRIUVRVYkZhM3VPT1JrWkFDZ2lRaDdVMG8xVTkzOA?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
The News Minute,,"Urban Heat Islands: In Indian cities, poor neighbourhoods suffer more - The News Minute","Urban Heat Islands: In Indian cities, poor neighbourhoods suffer more  The News Minute","Urban Heat Islands: In Indian cities, poor neighbourhoods suffer more  The News Minute","Wed, 31 Jul 2024 07:00:00 GMT",https://news.google.com/rss/articles/CBMipAFBVV95cUxNdlYxZkY5a0lVbEZ3LU8tWnNGMlJDNG1DdnJIbFBaS3haR2tlbUd3SGZVTXZYNjF3Yk5uR2ppc21jb0NLaC1ObWM1WTdPSmV1d0FRWE12OG9rZ2wyT1YxRGszWmFQMFJUb2lEQldsUF9BU0hXbXVEX0Itel95UzJOdW14SFpueFpfQkhRMDN6UTliTEN1SHRsSnNJdFBaR0Y0QTJWbdIBsgFBVV95cUxOajdTYjd5d0FtMW56VlRDaFVNMnFkaHFWeUNBLXhwUktSYkdrUElHaXIxZjgta0puMWFZczlVTlg5NG5EekpNOHA4VGNud2tXUFFub2FIYTIxSE4zbEJsbUxnNFdmYkxDcVV3QktVel9HWXZpZXYtcW1TS3g2YjU1d1ZHeG10VXZNM09DNHFiSml2RWNudmRqWnNYaE9MOU1peTNuMm1PSG13czI3Zy1JSU93?oc=5&hl=en-IN&gl=IN&ceid=IN:en,GNews,civic_general,,
